time,open,high,low,close,tick_volume,spread,symbol,timeframe,atr,atr_pct,bb_width,volatility_regime,rsi,vwap_dist,hour,dow,session,symbol_encoded,timeframe_encoded,swing_high,swing_low,is_swing_high,is_swing_low,fvg_bullish,fvg_bearish,near_fvg_bull,near_fvg_bear,ob_zone_strength,dist_to_demand,dist_to_supply,in_demand_zone,in_supply_zone,is_liquidity_sweep_bull,is_liquidity_sweep_bear,near_liquidity_sweep_bull,near_liquidity_sweep_bear,is_news_window,label
2025-12-05 02:15:00+00:00,1.3332089185714722,1.3332444429397583,1.333048939704895,1.3332089185714722,0,0.0,GBPUSD,15m,0.00045434917722426374,0.0003407936827418594,,0,62.75680177679287,,2,4,1,0,0,1.3335288763046265,1.333048939704895,0,0,,0.00030219554901123047,0,1,0.0,0.35210554920446996,0.7042110984089399,1,0,0,0,0,0,0,-1
2025-12-05 02:30:00+00:00,1.3331378698349,1.3334221839904783,1.3331378698349,1.3332977294921875,0,0.0,GBPUSD,15m,0.0004492912973675933,0.00033697747129496326,,0,63.99785302142739,,2,4,1,0,0,1.3335288763046265,1.3325515985488892,0,0,3.5643577575683594e-05,,0,1,0.0,1.6606841656402782,0.5144698190088671,0,0,0,0,0,0,0,-1
2025-12-05 02:45:00+00:00,1.3333511352539062,1.3335288763046265,1.333280086517334,1.333280086517334,0,0.0,GBPUSD,15m,0.0003795027732848645,0.00028463844703190995,,0,60.43537020948155,,2,4,1,0,0,1.3335288763046265,1.3325515985488892,0,0,,0.0008705854415891334,0,0,0.0,1.9195853620231715,0.6555677713209555,0,0,0,0,0,0,0,-1
2025-12-05 03:00:00+00:00,1.333173394203186,1.333191156387329,1.3325515985488892,1.3327646255493164,0,0.0,GBPUSD,1h,0.0003820657730102063,0.00028667160403715917,,0,45.80592105263091,,3,4,1,0,1,1.3335288763046265,1.3325515985488892,0,0,,0.0005332231521606445,0,1,0.0,0.5575663026521755,2.0003120124807485,0,0,0,0,0,0,0,1
2025-12-05 03:00:00+00:00,1.333173394203186,1.333173394203186,1.3329956531524658,1.3331555128097534,0,0.0,GBPUSD,15m,0.000376999378204314,0.0002827872476855694,,0,57.40433990392693,,3,4,1,0,0,1.3335288763046265,1.3325515985488892,0,0,,0.00047969818115234375,0,1,0.0,1.6018972332017158,0.9903557312253798,0,0,0,0,0,0,0,-1
2025-12-05 03:15:00+00:00,1.3331201076507568,1.333191156387329,1.3327114582061768,1.3327114582061768,0,0.0,GBPUSD,15m,0.0003973075321742149,0.000298119694047644,,0,51.38070351013771,,3,4,1,0,0,1.333191156387329,1.3325515985488892,0,0,,0.000621795654296875,0,1,0.0,0.4023574796399807,1.2073724817832083,1,0,0,0,0,0,0,1
2025-12-05 03:30:00+00:00,1.332675814628601,1.3327823877334597,1.3325515985488892,1.3327292203903198,0,0.0,GBPUSD,15m,0.0003871491977146535,0.0002904935164558545,0.0008468376810692712,0,45.34355598149851,,3,4,1,0,0,1.3332266807556152,1.3325515985488892,0,0,,0.0004265308380126953,0,1,0.0,0.45879429036445896,1.284931928651602,1,0,0,0,0,0,0,1
2025-12-05 03:45:00+00:00,1.3328713178634644,1.3329956531524658,1.3327646255493164,1.3327646255493164,0,0.0,GBPUSD,15m,0.0003693699836730798,0.0002771456989420312,0.0008002948880192525,0,38.02504134184128,,3,4,1,0,0,1.333742380142212,1.3325515985488892,0,0,,1.776218414328845e-05,0,1,0.0,0.5767306761336378,2.6470873003067137,0,0,0,0,0,0,0,1
2025-12-05 04:00:00+00:00,1.3327646255493164,1.3332266807556152,1.3327646255493164,1.3332266807556152,0,0.0,GBPUSD,15m,0.0003719074385506766,0.00027895289219676846,0.0007837950070192391,0,49.382920566553466,,4,4,1,0,0,1.3362016677856443,1.3325515985488892,0,0,,0.00023102760314941406,0,1,0.0,1.8151887721226274,7.999267348947362,0,0,0,0,0,0,0,-1
2025-12-05 04:00:00+00:00,1.3327646255493164,1.333742380142212,1.3327646255493164,1.33367121219635,0,0.0,GBPUSD,1h,0.0004188929285321917,0.00031409010309395514,0.0008799217360123225,0,61.76946450416322,,4,4,1,0,1,1.3362016677856443,1.3327646255493164,0,0,,0.0004620552062988281,0,1,0.0,2.1642443337737576,6.0408171562145325,0,0,0,0,0,0,0,1
2025-12-05 04:00:00+00:00,1.3327646255493164,1.3362016677856443,1.3327646255493164,1.3353809118270874,0,0.0,GBPUSD,4h,0.0006275858197893257,0.0004699676431128956,0.0017317568806852971,0,73.167151364077,,4,4,1,0,2,1.3362016677856443,1.3327646255493164,0,0,,0.0004979372024536133,0,1,0.0,4.168810376641807,1.307798762617719,0,0,0,0,0,0,0,-1
2025-12-05 04:15:00+00:00,1.3332444429397583,1.333564519882202,1.3332444429397583,1.3335466384887695,0,0.0,GBPUSD,15m,0.0007598740713936783,0.0005698143952841419,0.0016905183108476567,0,51.451999298835204,,4,4,1,0,0,1.3362016677856443,1.3327646255493164,0,0,,0.002832770347595215,0,1,0.0,1.0291349170775652,3.494038547736222,0,0,0,0,0,0,0,1
2025-12-05 04:30:00+00:00,1.3335822820663452,1.3335822820663452,1.333368897438049,1.3335288763046265,0,0.0,GBPUSD,15m,0.0007408346448625837,0.000555544509028952,0.0016861259683100347,0,52.056279188917564,,4,4,1,0,0,1.3362016677856443,1.3327646255493164,0,0,,5.3405761718527955e-05,0,1,0.0,1.0316077421727736,3.607811135119925,0,0,0,0,0,0,0,1
2025-12-05 04:45:00+00:00,1.3335111141204834,1.333742380142212,1.3335111141204834,1.33367121219635,0,0.0,GBPUSD,15m,0.0007357682500566755,0.0005516863851660853,0.0017034608677040444,0,53.77648800249299,,4,4,1,0,0,1.3345967531204224,1.3332444429397583,0,0,8.893013000488281e-05,,0,1,0.0,0.580032172574616,1.2579245217512065,0,0,0,0,0,0,0,1
2025-12-05 05:00:00+00:00,1.3336889743804932,1.33384907245636,1.33367121219635,1.3337246179580688,0,0.0,GBPUSD,15m,0.0007345080375671545,0.0005507194121464787,0.0017240380405480695,0,54.17632066728452,,5,4,1,0,0,1.3345967531204224,1.333368897438049,0,0,,7.11679458618164e-05,0,0,0.0,0.4842976547921445,1.187373204576782,1,0,0,0,0,0,0,1
2025-12-05 05:00:00+00:00,1.3336889743804932,1.3345967531204224,1.33367121219635,1.3345967531204224,0,0.0,GBPUSD,1h,0.0007803099496024313,0.0005846784414677974,0.0018916736527627345,0,59.335537926425985,,5,4,1,0,1,1.3345967531204224,1.3335111141204834,0,0,,0.00016009807586692126,0,1,0.0,1.3912920122216808,0.0,0,1,0,0,0,0,0,-1
2025-12-05 05:15:00+00:00,1.3336889743804932,1.334187150001526,1.3336889743804932,1.334187150001526,0,0.0,GBPUSD,15m,0.0008273805890764826,0.0006201383284762833,0.001959447491888699,0,56.17102723394761,,5,4,1,0,0,1.3345967531204224,1.33367121219635,0,0,,0.00046288967132546155,0,1,0.0,0.6235797793514711,0.4950601020909361,0,1,0,0,0,0,0,1
2025-12-05 05:30:00+00:00,1.334133863449097,1.3344542980194092,1.334133863449097,1.3344186544418335,0,0.0,GBPUSD,15m,0.0007982339177813007,0.0005981885183665912,0.002058535180648988,0,61.70510722300096,,5,4,1,0,0,1.3347570896148682,1.33367121219635,0,0,0.00021362304687477796,,0,1,0.0,0.9363699397301004,0.4239799455970901,0,1,0,0,0,0,0,1
2025-12-05 05:45:00+00:00,1.3344186544418335,1.3345967531204224,1.3344007730484009,1.3345967531204224,0,0.0,GBPUSD,15m,0.0007830347333635761,0.0005867200946898467,0.002172386017363433,0,60.515969661123776,,5,4,1,0,0,1.335238337516785,1.3336889743804932,0,0,,7.11679458618164e-05,0,0,0.0,1.1593083949543046,0.8193562418445471,0,0,0,0,0,0,0,1
2025-12-05 06:00:00+00:00,1.3344720602035522,1.3347570896148682,1.3343831300735474,1.334561109542847,0,0.0,GBPUSD,15m,0.0007754819733756088,0.0005810764061911333,0.0022498419030216052,2,64.35125235858104,,6,4,1,0,0,1.335238337516785,1.334133863449097,0,0,,0.00028502941131591797,0,1,0.0,0.5509426504013151,0.873299441107665,0,0,0,0,0,0,0,1
2025-12-05 06:00:00+00:00,1.3344720602035522,1.335238337516785,1.3343117237091064,1.3349530696868896,0,0.0,GBPUSD,1h,0.000825183732169031,0.0006181368850386448,0.0023865236972742203,2,66.30767347938041,,6,4,1,0,1,1.335238337516785,1.3343117237091064,1,0,,0.00044536590576171875,0,1,0.0,0.7772159735837225,0.3457021979158542,0,1,0,0,0,0,0,-1
2025-12-05 06:15:00+00:00,1.334507703781128,1.3345967531204224,1.3343117237091064,1.3345967531204224,0,0.0,GBPUSD,15m,0.0008519632475716886,0.0006383675410416759,0.002432126451110344,2,62.83123778991293,,6,4,1,0,0,1.335238337516785,1.3343117237091064,0,0,,0.0006949901580812767,0,1,0.0,0.334555994203182,0.7530658138026552,1,0,0,0,0,0,0,-1
2025-12-05 06:30:00+00:00,1.3345789909362793,1.335238337516785,1.3345433473587036,1.334899663925171,0,0.0,GBPUSD,15m,0.000868601458413292,0.000650686700945924,0.0025078384472719773,2,61.98380981658109,,6,4,1,0,0,1.3362016677856443,1.3343117237091064,0,0,0.00021374225616455078,,0,1,0.0,0.6768814516365956,1.4989657775291234,0,0,0,0,0,0,0,-1
2025-12-05 06:45:00+00:00,1.334935188293457,1.335077881813049,1.334810495376587,1.3349530696868896,0,0.0,GBPUSD,15m,0.0008178608758109115,0.0006126514065417588,0.002474470721803492,2,59.727172398821715,,6,4,1,0,0,1.3362016677856443,1.3343117237091064,0,0,,0.0002317428588869408,0,0,0.0,0.7841749089015985,1.526663196251651,0,0,0,0,0,0,0,-1
2025-12-05 07:00:00+00:00,1.335149168968201,1.3362016677856443,1.335006594657898,1.3353809118270874,0,0.0,GBPUSD,1h,0.0006615434374128228,0.0004953968051765017,0.002564981003284086,1,50.0,,7,4,1,0,1,1.3362016677856443,1.3345433473587036,0,0,,7.128715515114514e-05,0,1,0.0,1.266076301292252,1.2406682798740103,0,0,0,0,0,0,0,-1
2025-12-05 07:00:00+00:00,1.335149168968201,1.335577130317688,1.335006594657898,1.3354344367980957,0,0.0,GBPUSD,15m,0.0005496910640171755,0.0004116196563982147,0.002514200259780226,1,76.76627678994657,,7,4,1,0,0,1.3362016677856443,1.334810495376587,0,0,,0.0010524988174434036,0,1,0.0,1.135076522708933,1.3957494268537598,0,0,0,0,0,0,0,-1
2025-12-05 07:15:00+00:00,1.335309624671936,1.3358268737792969,1.335149168968201,1.3357912302017212,0,0.0,GBPUSD,15m,0.0005828567913600218,0.0004363382377289624,0.0024802845439747404,1,79.26355393820447,,7,4,1,0,0,1.3362016677856443,1.335006594657898,0,0,,0.00032103061676047595,0,1,0.0,1.3461892448613244,0.7041825539433352,0,0,0,0,0,0,0,-1
2025-12-05 07:30:00+00:00,1.3359339237213137,1.3362016677856443,1.3352560997009275,1.3352560997009275,0,0.0,GBPUSD,15m,0.0006338783672877561,0.0004747241876893377,0.0022598071295332795,1,68.60950141373452,,7,4,1,0,0,1.3362016677856443,1.3346322774887085,0,0,,0.000784754753112793,0,1,0.0,0.9841355130767938,1.4917184960305574,0,0,0,0,0,0,0,-1
2025-12-05 07:45:00+00:00,1.3351670503616333,1.3353809118270874,1.335042119026184,1.3353809118270874,0,0.0,GBPUSD,15m,0.0006453735487801371,0.0004832879840233209,0.0021351283164050953,1,69.12720264317377,,7,4,1,0,0,1.3362016677856443,1.3329423666000366,0,0,,0.0015693902969358131,0,1,0.0,3.778501972477855,1.2717533281434785,0,0,0,0,0,0,0,-1
2025-12-05 08:00:00+00:00,1.3348283767700195,1.3359695672988892,1.3346322774887085,1.3352738618850708,0,0.0,GBPUSD,1h,0.0006747841835021655,0.0005053526491932823,0.002065372206237912,1,59.49769246204385,,8,4,2,0,1,1.3362016677856443,1.3329423666000366,0,0,,0.0024385452270507812,0,1,0.0,3.4551718046110627,1.3749668757174285,0,0,0,0,0,0,0,-1
2025-12-05 08:00:00+00:00,1.3348283767700195,1.3359695672988892,1.3329423666000366,1.3340626955032349,0,0.0,GBPUSD,4h,0.0008261714662824041,0.000619289834778534,0.002052675608553139,2,48.57478294107749,,8,4,2,0,2,1.3359695672988892,1.3329423666000366,1,0,,0.001337289810180664,0,1,0.0,1.356048894110909,2.3080823696741968,0,0,0,0,0,0,0,1
2025-12-05 08:00:00+00:00,1.3348283767700195,1.3351670503616333,1.3346322774887085,1.3351670503616333,0,0.0,GBPUSD,15m,0.0008821657725742726,0.0006607156552697551,0.0019261095309918016,2,57.14253208337125,,8,4,2,0,0,1.3359695672988892,1.3329423666000366,0,0,,0.0006957054138183594,0,1,0.0,2.521843207660129,0.9097121677187863,0,0,0,0,0,0,0,-1
2025-12-05 08:15:00+00:00,1.3352738618850708,1.3359695672988892,1.3352738618850708,1.3357733488082886,0,0.0,GBPUSD,15m,0.000925489834376728,0.0006928494532417529,0.0018541884705434947,2,60.380732015145135,,8,4,2,0,0,1.3359695672988892,1.3329423666000366,0,0,0.0001068115234375,,0,1,0.0,3.058901462876122,0.2120158248228944,0,1,0,0,0,0,0,-1
2025-12-05 08:30:00+00:00,1.335577130317688,1.3357733488082886,1.3352738618850708,1.3352738618850708,0,0.0,GBPUSD,15m,0.0009344560759407974,0.0006998235362905857,0.0016830821172167578,2,55.81264218078388,,8,4,2,0,0,1.3359695672988892,1.3342584371566772,0,0,,0.0012481212615966797,0,0,0.0,1.086647895537775,0.744503066254808,0,0,0,0,0,0,0,-1
2025-12-05 08:45:00+00:00,1.335327386856079,1.335327386856079,1.3347214460372925,1.3352738618850708,0,0.0,GBPUSD,15m,0.0009115508624485244,0.0006826695919604416,0.0014727392275571414,2,52.79479882848991,,8,4,2,0,0,1.3359695672988892,1.3342584371566772,0,0,,0.0015149116516113281,0,1,0.0,1.11395290183371,0.7632107460790715,0,0,0,0,0,0,0,-1
2025-12-05 09:00:00+00:00,1.334988713264465,1.3353809118270874,1.3342584371566772,1.3346501588821411,0,0.0,GBPUSD,1h,0.0009459171976361638,0.0007087379350618988,0.0014670833252485285,2,50.44456793553761,,9,4,2,0,1,1.3357733488082886,1.3342584371566772,0,0,,0.0008018016815187767,0,1,0.0,0.41411840956351703,1.1874082942505957,1,0,0,0,0,0,0,-1
2025-12-05 09:00:00+00:00,1.334988713264465,1.3350956439971924,1.3345255851745603,1.3349530696868896,0,0.0,GBPUSD,15m,0.0009369935308183626,0.0007018924875300167,0.0013529582316314306,2,50.44456793553761,,9,4,2,0,0,1.3353809118270874,1.3342584371566772,0,0,,0.0005170106887817383,0,1,0.0,0.7413418634872707,0.45661162657556453,0,1,0,0,0,0,0,-1
2025-12-05 09:15:00+00:00,1.334935188293457,1.3353809118270874,1.3348639011383057,1.335042119026184,0,0.0,GBPUSD,15m,0.0009548238345554738,0.0007152012816284389,0.0012818210995971726,2,50.73690440958858,,9,4,2,0,0,1.3353809118270874,1.3342584371566772,0,0,,0.0008372068405151367,0,1,0.0,0.8207606902394572,0.35482231239131995,0,1,0,0,0,0,0,-1
2025-12-05 09:30:00+00:00,1.3349530696868896,1.3350600004196167,1.3342584371566772,1.3342584371566772,0,0.0,GBPUSD,15m,0.0009228927748543876,0.0006916896675737607,0.0013586334301925428,2,41.22787404509097,,9,4,2,0,0,1.3353809118270874,1.3334577083587646,0,0,,0.0011224746704101562,0,1,0.0,0.8676292844950869,1.2162568621119159,0,0,0,0,0,0,0,-1
2025-12-05 09:45:00+00:00,1.3342584371566772,1.3348283767700195,1.3342584371566772,1.3346501588821411,0,0.0,GBPUSD,15m,0.0009228502001081194,0.0006914547561145673,0.001344422066217792,2,44.178597341922625,,9,4,2,0,0,1.3353809118270874,1.3334577083587646,0,0,,0.0016022920608520508,0,1,0.0,1.2921387709909578,0.7918435135633881,0,0,0,0,0,0,0,-1
2025-12-05 10:00:00+00:00,1.3347749710083008,1.3347749710083008,1.3334577083587646,1.333866834640503,0,0.0,GBPUSD,1h,0.0009685329028538454,0.0007261091420080772,0.0015623920266071584,2,36.56653074810768,,10,4,2,0,1,1.3350600004196167,1.3334577083587646,0,0,,0.0007835626602172852,0,1,0.0,0.4224185678491293,1.2319310738933378,1,0,0,0,0,0,0,1
