time,open,high,low,close,tick_volume,spread,symbol,timeframe,atr,atr_pct,bb_width,volatility_regime,rsi,vwap_dist,hour,dow,session,symbol_encoded,timeframe_encoded,swing_high,swing_low,is_swing_high,is_swing_low,fvg_bullish,fvg_bearish,near_fvg_bull,near_fvg_bear,ob_zone_strength,dist_to_demand,dist_to_supply,in_demand_zone,in_supply_zone,is_liquidity_sweep_bull,is_liquidity_sweep_bear,near_liquidity_sweep_bull,near_liquidity_sweep_bear,is_news_window,label
2025-12-15 07:15:00+00:00,4374.7998046875,4377.7998046875,4374.2001953125,4377.2001953125,1201,0.0,XAUUSD,15m,9.864188058035714,0.0022535382477134984,,0,53.27890176302255,0.5038139418363121,7,0,1,0,0,4377.7998046875,4366.7001953125,0,0,,10.099609375,0,1,0.0,1.0644565916853472,0.06078649063381726,0,1,0,0,0,0,0,-1
2025-12-15 07:30:00+00:00,4376.60009765625,4377.7001953125,4366.7001953125,4373.10009765625,2573,0.0,XAUUSD,15m,9.028459821428571,0.0020645445152895877,,0,50.45290884972522,0.09430117465957923,7,0,1,0,0,4382.60009765625,4366.7001953125,0,0,,5.7998046875,0,1,0.0,0.7088587057296496,1.052228197045553,0,0,0,0,0,0,0,0
2025-12-15 07:45:00+00:00,4373.2998046875,4374.89990234375,4372.0,4372.39990234375,1273,0.0,XAUUSD,15m,8.192731584821429,0.0018737379397593197,,0,59.81577173668839,0.015094003190649888,7,0,1,0,0,4384.2998046875,4366.7001953125,0,0,,5.7001953125,0,1,0.0,0.6957028888642923,1.4524950830559127,0,0,0,0,0,0,0,0
2025-12-15 08:00:00+00:00,4372.2001953125,4382.60009765625,4372.0,4380.39990234375,5127,0.0,XAUUSD,1h,7.507010323660714,0.0017137728269156565,,0,52.62195929539534,0.9891343210831012,8,0,2,0,1,4384.2998046875,4366.7001953125,0,0,,5.5,0,1,0.0,1.8249218318071372,0.5195013961094773,0,0,0,0,0,0,0,-1
2025-12-15 08:00:00+00:00,4372.2001953125,4384.2998046875,4369.39990234375,4376.60009765625,21120,0.0,XAUUSD,4h,7.257010323660714,0.0016581387747870721,,0,65.24671286716809,0.331361894388394,8,0,2,0,2,4384.2998046875,4369.39990234375,0,0,,10.60009765625,0,1,0.0,0.9921710169027216,1.0610026288850547,0,0,0,0,0,0,0,0
2025-12-15 08:00:00+00:00,4372.2001953125,4377.89990234375,4372.0,4376.0,1086,0.0,XAUUSD,15m,6.921316964285714,0.0015816537852572474,,0,55.7694371411708,0.2581315175641979,8,0,2,0,0,4384.2998046875,4369.39990234375,0,0,,9.89990234375,0,1,0.0,0.9535898572925905,1.1991655244698862,0,0,0,0,0,0,0,0
2025-12-15 08:15:00+00:00,4376.10009765625,4380.39990234375,4374.39990234375,4379.2998046875,1566,0.0,XAUUSD,15m,6.892752511160714,0.0015739394009478122,0.004644662761035569,0,52.6467715992647,0.7252208204947718,8,0,2,0,0,4384.2998046875,4369.39990234375,0,0,,0.5,0,1,0.0,1.436277064600843,0.725399612405062,0,0,0,0,0,0,0,-1
2025-12-15 08:30:00+00:00,4379.5,4380.5,4377.39990234375,4378.5,1170,0.0,XAUUSD,15m,6.521344866071429,0.0014894015909721204,0.004699272208339236,0,53.59267868368347,0.6322525900691478,8,0,2,0,0,4384.2998046875,4372.0,0,0,,2.39990234375,0,1,0.0,0.9967269226655256,0.8893571504973794,0,0,0,0,0,0,0,-1
2025-12-15 08:45:00+00:00,4378.60009765625,4382.60009765625,4378.0,4380.39990234375,1305,0.0,XAUUSD,15m,6.414236886160714,0.0014643039515019511,0.0035493390799817776,0,56.090408609289845,0.9218759415522599,8,0,2,0,0,4384.2998046875,4374.39990234375,0,0,,4.7998046875,0,1,0.0,0.9354191475131722,0.6080072209625412,0,0,0,0,0,0,0,-1
2025-12-15 09:00:00+00:00,4380.2998046875,4384.2998046875,4375.7001953125,4376.10009765625,5429,0.0,XAUUSD,1h,6.807059151785714,0.0015555081007930867,0.0035331919804037107,0,48.96931866804258,0.19288207612742153,9,0,2,0,1,4384.2998046875,4375.7001953125,0,0,,5.80029296875,0,1,0.0,0.058748181091550014,1.2045887729797307,1,0,0,0,0,0,0,0
