time,open,high,low,close,tick_volume,spread,symbol,timeframe
2024-08-29 21:45:00+00:00,19383.12,19399.06,19375.67,19393.77,462,556.0,USTECH,45m
2024-08-29 22:30:00+00:00,19393.84,19396.23,19378.89,19393.37,866,540.0,USTECH,45m
2024-08-29 23:15:00+00:00,19392.45,19399.22,19378.18,19384.79,926,530.0,USTECH,45m
2024-08-30 00:00:00+00:00,19384.98,19400.57,19349.72,19399.46,1626,523.3333333333334,USTECH,45m
2024-08-30 00:45:00+00:00,19399.96,19413.3,19379.47,19381.66,1307,516.6666666666666,USTECH,45m
2024-08-30 01:30:00+00:00,19382.51,19409.51,19380.69,19399.47,1332,523.6666666666666,USTECH,45m
2024-08-30 02:15:00+00:00,19399.28,19429.31,19398.89,19425.02,1145,514.6666666666666,USTECH,45m
2024-08-30 03:00:00+00:00,19425.46,19429.42,19388.05,19398.64,1199,511.0,USTECH,45m
2024-08-30 03:45:00+00:00,19398.75,19409.1,19390.98,19394.43,1053,513.3333333333334,USTECH,45m
2024-08-30 04:00:00+00:00,19407.71,19436.26,19390.98,19411.81,3097,507.0,USTECH,2h
2024-08-30 04:00:00+00:00,19407.71,19422.2,19390.98,19419.55,1298,508.0,USTECH,1h
2024-08-30 04:30:00+00:00,19394.7,19422.2,19391.69,19417.59,1039,512.6666666666666,USTECH,45m
2024-08-30 05:00:00+00:00,19419.36,19436.26,19407.62,19411.81,1799,506.0,USTECH,1h
2024-08-30 05:15:00+00:00,19417.57,19436.26,19407.62,19411.81,1371,511.0,USTECH,45m
2024-08-30 06:00:00+00:00,19410.78,19493.82,19407.58,19476.41,4361,519.5,USTECH,2h
2024-08-30 06:00:00+00:00,19410.78,19442.42,19407.58,19435.0,1860,525.0,USTECH,1h
2024-08-30 06:00:00+00:00,19410.78,19440.83,19407.58,19438.96,1438,532.0,USTECH,45m
2024-08-30 06:45:00+00:00,19437.22,19446.17,19416.18,19444.39,1591,523.6666666666666,USTECH,45m
2024-08-30 07:00:00+00:00,19434.21,19493.82,19416.18,19476.41,2501,514.0,USTECH,1h
2024-08-30 07:30:00+00:00,19444.62,19493.82,19444.62,19467.79,2024,519.0,USTECH,45m
2024-08-30 08:00:00+00:00,19475.52,19487.91,19458.79,19473.81,2239,519.0,USTECH,1h
2024-08-30 08:00:00+00:00,19475.52,19487.91,19458.79,19484.2,3905,513.0,USTECH,2h
2024-08-30 08:15:00+00:00,19467.67,19487.91,19464.8,19473.81,1547,520.6666666666666,USTECH,45m
