time,open,high,low,close,tick_volume,spread,symbol,timeframe,atr,atr_pct,bb_width,volatility_regime,rsi,vwap_dist,hour,dow,session,symbol_encoded,timeframe_encoded,swing_high,swing_low,is_swing_high,is_swing_low,fvg_bullish,fvg_bearish,near_fvg_bull,near_fvg_bear,ob_zone_strength,dist_to_demand,dist_to_supply,in_demand_zone,in_supply_zone,is_liquidity_sweep_bull,is_liquidity_sweep_bear,near_liquidity_sweep_bull,near_liquidity_sweep_bear,is_news_window,label
2025-12-05 02:15:00+00:00,155.0449981689453,155.10000610351562,155.0330047607422,155.08299255371094,0,0.0,USDJPY,15m,0.15442657470703125,0.0009957673124830091,,0,45.251426629219516,,2,4,1,0,0,155.10000610351562,154.9980010986328,0,0,,0.0479888916015625,0,1,0.0,0.5503680648189319,0.11017242231115064,0,1,0,0,0,0,0,-1
2025-12-05 02:30:00+00:00,155.08299255371094,155.0919952392578,155.01600646972656,155.06199645996094,0,0.0,USDJPY,15m,0.14985438755580358,0.0009664159560495403,,0,44.16432424882588,,2,4,1,0,0,155.15699768066406,154.9980010986328,0,0,,0.0800018310546875,0,1,0.0,0.4270503011084281,0.6339568847642044,1,0,0,0,0,0,0,-1
2025-12-05 02:45:00+00:00,155.0590057373047,155.0760040283203,155.02000427246094,155.04400634765625,0,0.0,USDJPY,15m,0.13099779401506698,0.0008449071789420206,,0,45.78875916372522,,2,4,1,0,0,155.15699768066406,155.01600646972656,0,0,,0.05999755859375,0,1,0.0,0.2137431255252057,0.862543784476375,1,0,0,0,0,0,0,-1
2025-12-05 03:00:00+00:00,155.0540008544922,155.15699768066406,155.03199768066406,155.11500549316406,0,0.0,USDJPY,1h,0.11957005092075892,0.0007708477367525116,,0,59.739094009933574,,3,4,1,0,1,155.15699768066406,155.01600646972656,0,0,,0.04400634765625,0,1,0.0,0.8279583614387546,0.3511931890689662,0,1,0,0,0,0,0,-1
2025-12-05 03:00:00+00:00,155.0540008544922,155.06700134277344,155.03199768066406,155.04600524902344,0,0.0,USDJPY,15m,0.10857064383370536,0.0007002479274414534,,0,45.833241981101054,,3,4,1,0,0,155.15699768066406,155.02000427246094,0,0,,0.110992431640625,0,1,0.0,0.23948440982191257,1.0223061015519905,1,0,0,0,0,0,0,-1
2025-12-05 03:15:00+00:00,155.04600524902344,155.13600158691406,155.04600524902344,155.13299560546875,0,0.0,USDJPY,15m,0.10749925885881696,0.0006929490302128053,,0,50.65412347454411,,3,4,1,0,0,155.15699768066406,155.03199768066406,0,0,0.0330047607421875,,0,1,0.0,0.9395220569597794,0.22327665744035852,0,1,0,0,0,0,0,-1
2025-12-05 03:30:00+00:00,155.1280059814453,155.15699768066406,155.10000610351562,155.11700439453125,0,0.0,USDJPY,15m,0.09635598318917411,0.000621182594166776,0.00154661936974565,0,62.11972762455298,,3,4,1,0,0,155.15699768066406,155.03199768066406,0,0,,0.03399658203125,0,0,0.0,0.8822152092028911,0.4150576311830511,0,1,0,0,0,0,0,-1
2025-12-05 03:45:00+00:00,155.11500549316406,155.14199829101562,155.1020050048828,155.11500549316406,0,0.0,USDJPY,15m,0.08564104352678571,0.0005521132095151163,0.0014534402605544715,0,59.10747528776318,,3,4,1,0,0,155.15699768066406,154.79100036621094,0,0,,0.1089935302734375,0,1,0.0,3.783292608430055,0.49032783547139075,0,1,0,0,0,0,0,-1
2025-12-05 04:00:00+00:00,155.11500549316406,155.125,155.04800415039062,155.0590057373047,0,0.0,USDJPY,15m,0.08421216692243304,0.0005430975551662069,0.0014106201397748144,0,58.207028325027764,,4,4,1,0,0,155.15699768066406,154.33799743652344,0,0,,0.3509979248046875,0,1,0.0,8.561806768912184,1.1636316572833754,0,0,0,0,0,0,0,-1
2025-12-05 04:00:00+00:00,155.11500549316406,155.125,154.79100036621094,154.91400146484375,0,0.0,USDJPY,1h,0.09749821254185267,0.0006293699189222671,0.001550707760695001,0,37.578364193031064,,4,4,1,0,1,155.14199829101562,154.33799743652344,0,0,,0.7870025634765625,0,1,0.0,5.907841931697502,2.3384718573584484,0,0,0,0,0,0,0,-1
2025-12-05 04:00:00+00:00,155.11500549316406,155.125,154.33799743652344,154.62399291992188,0,0.0,USDJPY,4h,0.14628383091517858,0.0009460616567503687,0.0028884435188817987,0,27.665474060822902,,4,4,1,0,2,155.125,154.33799743652344,0,0,,0.3339996337890625,0,1,0.0,1.9550724205757883,3.4248971806640043,0,0,0,0,0,0,0,1
2025-12-05 04:15:00+00:00,155.05799865722656,155.0679931640625,154.79100036621094,154.9080047607422,0,0.0,USDJPY,15m,0.17171260288783483,0.0011084811475885162,0.0029000407302081544,0,45.54282097210812,,4,4,1,0,0,155.125,154.33799743652344,0,0,,0.2429962158203125,0,1,0.0,3.319542739626905,1.2637117812462313,0,0,0,0,0,0,0,-1
2025-12-05 04:30:00+00:00,154.9040069580078,155.031005859375,154.8820037841797,154.9600067138672,0,0.0,USDJPY,15m,0.17506953648158483,0.001129772385754021,0.002902942041277276,0,46.34777416572679,,4,4,1,0,0,155.125,154.33799743652344,0,0,,0.1929931640625,0,1,0.0,3.5529269674463198,0.9424442964134299,0,0,0,0,0,0,0,-1
2025-12-05 04:45:00+00:00,154.95899963378906,154.96800231933594,154.875,154.91400146484375,0,0.0,USDJPY,15m,0.1769986833844866,0.0011425609158036934,0.002963378068574166,0,44.42596950782769,,4,4,1,0,0,155.0679931640625,154.53900146484375,0,0,,0.49200439453125,0,1,0.0,2.118659827459867,0.8700160717254629,0,0,0,0,0,0,0,-1
2025-12-05 05:00:00+00:00,154.91400146484375,154.92300415039062,154.53900146484375,154.593994140625,0,0.0,USDJPY,1h,0.19964163643973215,0.0012913932235823467,0.003825754117464763,0,33.44628449228799,,5,4,1,0,1,155.031005859375,154.53900146484375,0,0,,0.135009765625,0,1,0.0,0.27545694756840566,2.1889808486013145,1,0,0,0,0,0,0,-1
2025-12-05 05:00:00+00:00,154.91400146484375,154.92300415039062,154.83299255371094,154.8800048828125,0,0.0,USDJPY,15m,0.21771458217075892,0.0014056984459387717,0.003842016373449172,0,44.77642009372399,,5,4,1,0,0,154.96800231933594,154.53900146484375,0,0,,0.2150115966796875,0,1,0.0,1.566286532434895,0.40418715019473955,0,1,0,0,0,0,0,-1
2025-12-05 05:15:00+00:00,154.87600708007812,154.89700317382812,154.70799255371094,154.72799682617188,0,0.0,USDJPY,15m,0.2272153581891741,0.0014684825167383098,0.004115592868713078,0,41.57774018284153,,5,4,1,0,0,154.92300415039062,154.53900146484375,0,0,,0.375,0,1,0.0,0.8317895534630716,0.8582488691472675,0,0,0,0,0,0,0,-1
2025-12-05 05:30:00+00:00,154.72999572753906,154.73599243164062,154.54800415039062,154.63999938964844,0,0.0,USDJPY,15m,0.23171452113560267,0.0014984125843905919,0.004527006958540064,0,37.45385371830214,,5,4,1,0,0,154.92300415039062,154.53900146484375,0,0,,0.358001708984375,0,1,0.0,0.43587222893804767,1.22135099412509,1,0,0,0,0,0,0,-1
2025-12-05 05:45:00+00:00,154.63499450683594,154.64999389648438,154.53900146484375,154.593994140625,0,0.0,USDJPY,15m,0.23371342250279017,0.0015117884999477724,0.004934211014625842,0,37.91440577699809,,5,4,1,0,0,154.89700317382812,154.45399475097656,0,0,,0.15899658203125,0,1,0.0,0.599021605816269,1.2964982068991246,0,0,0,0,0,0,0,-1
2025-12-05 06:00:00+00:00,154.593994140625,154.67999267578125,154.57699584960938,154.6649932861328,0,0.0,USDJPY,15m,0.23464202880859375,0.0015170984967134875,0.005101638913926039,2,37.378916441028096,,6,4,1,0,0,154.73599243164062,154.45399475097656,0,0,,0.1959991455078125,0,1,0.0,0.8992358966021785,0.302584945537311,0,1,0,0,0,0,0,-1
2025-12-05 06:00:00+00:00,154.593994140625,154.6999969482422,154.45399475097656,154.5679931640625,0,0.0,USDJPY,1h,0.24814278738839285,0.0016053956728609888,0.005352655786730947,2,35.814092858945244,,6,4,1,0,1,154.6999969482422,154.45399475097656,0,1,,0.097991943359375,0,1,0.0,0.4594065146350891,0.5319670403035947,1,0,0,0,0,0,0,1
2025-12-05 06:15:00+00:00,154.66799926757812,154.6999969482422,154.58200073242188,154.58799743652344,0,0.0,USDJPY,15m,0.2547149658203125,0.00164770208582916,0.005497154748499105,2,36.508172130379066,,6,4,1,0,0,154.6999969482422,154.45399475097656,0,0,,0.246002197265625,0,1,0.0,0.5260887797280297,0.4397052656802252,0,1,0,0,0,0,0,1
2025-12-05 06:30:00+00:00,154.58799743652344,154.6320037841797,154.45399475097656,154.52499389648438,0,0.0,USDJPY,15m,0.26193019321986605,0.0016950668407424883,0.005704669910688765,2,36.3777198240629,,6,4,1,0,0,154.6999969482422,154.45399475097656,0,0,,0.17999267578125,0,1,0.0,0.2710613260542106,0.6681285941362006,1,0,0,0,0,0,0,1
2025-12-05 06:45:00+00:00,154.52000427246094,154.60400390625,154.52000427246094,154.5679931640625,0,0.0,USDJPY,15m,0.24407305036272323,0.0015790659202235854,0.005632239166153243,2,40.689003859735564,,6,4,1,0,0,154.6999969482422,154.33799743652344,0,0,,0.1460113525390625,0,1,0.0,0.9423233216336664,0.5408371960096098,0,0,0,0,0,0,0,1
2025-12-05 07:00:00+00:00,154.56100463867188,154.64599609375,154.48599243164062,154.50999450683594,0,0.0,USDJPY,15m,0.19928741455078125,0.0012898027418023386,0.005686458131173482,1,46.49462769201895,,7,4,1,0,0,154.6510009765625,154.33799743652344,0,0,,0.2660064697265625,0,1,0.0,0.8630603728800582,0.7075533095976417,0,0,0,0,0,0,0,1
2025-12-05 07:00:00+00:00,154.56100463867188,154.6510009765625,154.33799743652344,154.62399291992188,0,0.0,USDJPY,1h,0.18993050711495535,0.0012283378764724976,0.0053204679484275316,1,40.24711023547781,,7,4,1,0,1,154.6510009765625,154.33799743652344,0,1,,0.25799560546875,0,1,0.0,1.5057901320999416,0.14219967634940492,0,1,0,0,0,0,0,-1
2025-12-05 07:15:00+00:00,154.51100158691406,154.61300659179688,154.38800048828125,154.41600036621094,0,0.0,USDJPY,15m,0.19614410400390625,0.0012702317346565996,0.005189793491675839,1,33.1266683073661,,7,4,1,0,0,154.6510009765625,154.33799743652344,0,0,,0.3130035400390625,0,1,0.0,0.3976817456921701,1.1981018320432533,1,0,0,0,0,0,0,1
2025-12-05 07:30:00+00:00,154.41099548339844,154.5229949951172,154.33799743652344,154.51300048828125,0,0.0,USDJPY,15m,0.20271519252232142,0.0013119620477352388,0.004717628816373281,1,37.94362682130143,,7,4,1,0,0,155.2239990234375,154.33799743652344,0,0,,0.1030120849609375,0,1,0.0,0.8632951954922793,3.507376661361779,0,0,0,0,0,0,0,1
2025-12-05 07:45:00+00:00,154.50999450683594,154.6510009765625,154.50999450683594,154.62399291992188,0,0.0,USDJPY,15m,0.18535831996372767,0.0011987681630995183,0.0041516220233105364,1,51.03158778465736,,7,4,1,0,0,155.2239990234375,154.33799743652344,0,0,0.0780029296875,,0,1,0.0,1.5429330793157991,3.2370065915198127,0,0,0,0,0,0,0,1
2025-12-05 08:00:00+00:00,154.625,155.2239990234375,154.6009979248047,155.13999938964844,0,0.0,USDJPY,4h,0.20635768345424108,0.0013301384830868453,0.004765705131965776,2,57.719525565633404,,8,4,2,0,2,155.2239990234375,154.33799743652344,0,0,,0.0500030517578125,0,0,0.0,3.886465188502857,0.4070584258506132,0,1,0,0,0,0,0,-1
2025-12-05 08:00:00+00:00,154.625,154.89199829101562,154.6009979248047,154.85699462890625,0,0.0,USDJPY,1h,0.2313570295061384,0.0014940043881166239,0.004868633860732479,2,53.55365369741399,,8,4,2,0,1,155.2239990234375,154.50999450683594,0,0,,0.6230010986328125,0,1,0.0,1.4998468938291145,1.586311837226941,0,0,0,0,0,0,0,-1
